id,vt,special,suffix,date,dir,path,timestamp,md5
059454-metasys-20130207-rescan3F-bri,59454,0,metasys-20130207-rescan3F-bri,20130207,20130207-rescan3,20130207-rescan3/059454~F-M-pyramid.tiff,1361065370,ccab53db623a59af904e3f88bec57eea
029740-metasys-20130207-rescan3F-bri,29740,0,metasys-20130207-rescan3F-bri,20130207,20130207-rescan3,20130207-rescan3/029740~F-M-pyramid.tiff,1361096416,4c57b1087567c0943a6b6e25d81f695e
063217-metasys-20130207-rescan3G-bri,63217,0,metasys-20130207-rescan3G-bri,20130207,20130207-rescan3,20130207-rescan3/063217~G-M-pyramid.tiff,1361082899,c9e34888a8a47b454addae56e2614a18
058933-metasys-20130207-rescan3F-bri,58933,0,metasys-20130207-rescan3F-bri,20130207,20130207-rescan3,20130207-rescan3/058933~F-M-pyramid.tiff,1361089685,448731eb5bc49ed23f72fd14e839eeeb
042795-metasys-20130207-rescan3G-bri,42795,0,metasys-20130207-rescan3G-bri,20130207,20130207-rescan3,20130207-rescan3/042795~G-M-pyramid.tiff,1361100815,b992892f695c56663e95358ce081e40b
030177-metasys-20130207-rescan3G-bri,30177,0,metasys-20130207-rescan3G-bri,20130207,20130207-rescan3,20130207-rescan3/030177~G-M-pyramid.tiff,1361076390,4e6db8570613b2b81bb3659839f2406e
017413-metasys-20130207-rescan3F-bri,17413,0,metasys-20130207-rescan3F-bri,20130207,20130207-rescan3,20130207-rescan3/017413~F-M-pyramid.tiff,1361091872,b4470f505f94d418e2abd0c3fd694c1f
042371-metasys-20130207-rescan3F-bri,42371,0,metasys-20130207-rescan3F-bri,20130207,20130207-rescan3,20130207-rescan3/042371~F-M-pyramid.tiff,1361098604,76aa02186877c902bf18ab0606de46c2
056773-metasys-20130207-rescan3H-bri,56773,0,metasys-20130207-rescan3H-bri,20130207,20130207-rescan3,20130207-rescan3/056773~H-M-pyramid.tiff,1361061177,96bd162267991e04d14180295d3e380b
045236-metasys-20130207-rescan3G-bri,45236,0,metasys-20130207-rescan3G-bri,20130207,20130207-rescan3,20130207-rescan3/045236~G-M-pyramid.tiff,1361078565,c7ea06cf4ff232dd778e7bad2bbcaa89
027678-metasys-20130207-rescan3F-bri,27678,0,metasys-20130207-rescan3F-bri,20130207,20130207-rescan3,20130207-rescan3/027678~F-M-pyramid.tiff,1361087402,44c31d255e9db5e637dda2167e751f8d
026750-metasys-20130207-rescan3F-bri,26750,0,metasys-20130207-rescan3F-bri,20130207,20130207-rescan3,20130207-rescan3/026750~F-M-pyramid.tiff,1361094253,1d0dec57a237faedb4a07e991c51748e
045977-metasys-20130207-rescan3G-bri,45977,0,metasys-20130207-rescan3G-bri,20130207,20130207-rescan3,20130207-rescan3/045977~G-M-pyramid.tiff,1361080783,48fd67daf9bea21173cf6d973fdbb9f8
042863-metasys-20130207-rescan3F-bri,42863,0,metasys-20130207-rescan3F-bri,20130207,20130207-rescan3,20130207-rescan3/042863~F-M-pyramid.tiff,1361103021,2e5558fd6f9074e38ccd5ae15db64f70
018410-metasys-20120716-bri,18410,0,metasys-20120716-bri,20120716,20120716,20120716/018410-M-pyramid.tiff,1343881617,a8fb819050936fd8c23a5661d88c7d7a
056794-metasys-20120716-bri,56794,0,metasys-20120716-bri,20120716,20120716,20120716/056794-M-pyramid.tiff,1343889454,bf76c74773c1e2eaceb11902f2b58e02
5011-metasys-20120716A-bri,5011,0,metasys-20120716A-bri,20120716,20120716,20120716/5011~A-M-pyramid.tiff,1343893609,775d8da1e10eb0b29c1b3106083aab2b
056789-metasys-20120716-bri,56789,0,metasys-20120716-bri,20120716,20120716,20120716/056789-M-pyramid.tiff,1343889192,119fc409feffab981775055fa96d24ff
057067-metasys-20120716-bri,57067,0,metasys-20120716-bri,20120716,20120716,20120716/057067-M-pyramid.tiff,1343889953,4ff7c24250f1220056f822a7d0f9ea74
046277-metasys-20120716A-bri,46277,0,metasys-20120716A-bri,20120716,20120716,20120716/046277~A-M-pyramid.tiff,1343887055,c3ab5b22fe18e531002eecac9ef7421c
6453-metasys-20120716A-bri,6453,0,metasys-20120716A-bri,20120716,20120716,20120716/6453~A-M-pyramid.tiff,1343894563,b56b4feb15cd2a31e02b30c2986176df
059438-metasys-20120716A-bri,59438,0,metasys-20120716A-bri,20120716,20120716,20120716/059438~A-M-pyramid.tiff,1343891015,38605b92151d0cf17eb30f52cdf2e4c3
8808-metasys-20120716A-bri,8808,0,metasys-20120716A-bri,20120716,20120716,20120716/8808~A-M-pyramid.tiff,1343895609,b4e730c76a152ea3c52d404be82fd952
012597-metasys-20120716-bri,12597,0,metasys-20120716-bri,20120716,20120716,20120716/012597-M-pyramid.tiff,1343879469,3bab53344e22855f0b9c85129a4bc2ef
014488-metasys-20120716A-bri,14488,0,metasys-20120716A-bri,20120716,20120716,20120716/014488~A-M-pyramid.tiff,1343880207,2779115685b88a986ba8a9679e8eccd9
016854-metasys-20120716-bri,16854,0,metasys-20120716-bri,20120716,20120716,20120716/016854-M-pyramid.tiff,1343881186,3c35ce65fbb6ed0e0defc760f429d4fc
022289-metasys-20120716A-bri,22289,0,metasys-20120716A-bri,20120716,20120716,20120716/022289~A-M-pyramid.tiff,1343882567,ff72eb9ac79b8d5b869fefe0dd5d66c3
042573-metasys-20120716A-bri,42573,0,metasys-20120716A-bri,20120716,20120716,20120716/042573~A-M-pyramid.tiff,1343885862,9f78082014c339e64b68df67e48dbe93
049703-metasys-20120716-bri,49703,0,metasys-20120716-bri,20120716,20120716,20120716/049703-M-pyramid.tiff,1343888022,7a3c2c13f31029188d5c63fb7a8e1ca1
026777-metasys-20120716A-bri,26777,0,metasys-20120716A-bri,20120716,20120716,20120716/026777~A-M-pyramid.tiff,1343883393,411e0415b1e2e35a77d3a04aaa5e24ec
048944-metasys-20120716-bri,48944,0,metasys-20120716-bri,20120716,20120716,20120716/048944-M-pyramid.tiff,1343887809,b3260d6e2820b9e752103fd2fd04c4a0
017056-metasys-20120716-bri,17056,0,metasys-20120716-bri,20120716,20120716,20120716/017056-M-pyramid.tiff,1343881403,d05612db84914fa1b59315c8c6d6cda2
7922-metasys-20120716-bri,7922,0,metasys-20120716-bri,20120716,20120716,20120716/7922-M-pyramid.tiff,1343894956,280fe398006b0c6f2aac9db1e7924978
012597-metasys-20120716A-bri,12597,0,metasys-20120716A-bri,20120716,20120716,20120716/012597~A-M-pyramid.tiff,1343879574,39387c9e704d183676295f0c8974b4b0
2841-metasys-20120716A-bri,2841,0,metasys-20120716A-bri,20120716,20120716,20120716/2841~A-M-pyramid.tiff,1343893388,27336275ed52713f441f0449d7a718dd
010117-metasys-20120716-bri,10117,0,metasys-20120716-bri,20120716,20120716,20120716/010117-M-pyramid.tiff,1343878489,cd82cbedb21983998e18e97ae26b1c6f
032899-metasys-20120716-bri,32899,0,metasys-20120716-bri,20120716,20120716,20120716/032899-M-pyramid.tiff,1343884303,17e9c81586739937a0433c8c04bdf4c0
8808-metasys-20120716-bri,8808,0,metasys-20120716-bri,20120716,20120716,20120716/8808-M-pyramid.tiff,1343895480,97e55537607216fd0e3c09c9822bf25a
045223-metasys-20120716A-bri,45223,0,metasys-20120716A-bri,20120716,20120716,20120716/045223~A-M-pyramid.tiff,1343886071,f1deae8187844447464dd9743f014fef
058195-metasys-20120716-bri,58195,0,metasys-20120716-bri,20120716,20120716,20120716/058195-M-pyramid.tiff,1343890338,4e2dc7fad8a334fce200ac234922199d
014961-metasys-20120716-bri,14961,0,metasys-20120716-bri,20120716,20120716,20120716/014961-M-pyramid.tiff,1343880531,ddce6c98723ed14cdd2a1bc361c48316
047606-metasys-20120716-bri,47606,0,metasys-20120716-bri,20120716,20120716,20120716/047606-M-pyramid.tiff,1343887599,53d2e0199d621456b335b524adb34a7f
065316-metasys-20120716-bri,65316,0,metasys-20120716-bri,20120716,20120716,20120716/065316-M-pyramid.tiff,1343892174,aadf9ed680c5dc7214fd1b8847979f15
062088-metasys-20120716-bri,62088,0,metasys-20120716-bri,20120716,20120716,20120716/062088-M-pyramid.tiff,1343891318,8dbf03547e477e8c9e0cedc10d94d206
045630-metasys-20120716-bri,45630,0,metasys-20120716-bri,20120716,20120716,20120716/045630-M-pyramid.tiff,1343886368,8f0a9339ad1bb753daaef95bb1c43692
049741-metasys-20120716A-bri,49741,0,metasys-20120716A-bri,20120716,20120716,20120716/049741~A-M-pyramid.tiff,1343888363,bc403be95cd8954c79f17696ba1f82b0
036298-metasys-20120716-bri,36298,0,metasys-20120716-bri,20120716,20120716,20120716/036298-M-pyramid.tiff,1343884509,bfaa41cb5a60f5c37eda70f9ddda9135
040165-metasys-20120716-bri,40165,0,metasys-20120716-bri,20120716,20120716,20120716/040165-M-pyramid.tiff,1343885146,d532aadc6bb62b84313feee2f4356952
6437-metasys-20120716A-bri,6437,0,metasys-20120716A-bri,20120716,20120716,20120716/6437~A-M-pyramid.tiff,1343894318,077e22cef6dcf3c3a0ce4523cb8e1b7e
023563-metasys-20120716A-bri,23563,0,metasys-20120716A-bri,20120716,20120716,20120716/023563~A-M-pyramid.tiff,1343882778,773a51ee806b66aaea7435de7f9caba2
7083-metasys-20120716-bri,7083,0,metasys-20120716-bri,20120716,20120716,20120716/7083-M-pyramid.tiff,1343894699,d3db51e5d7a80b7670a5f82327ce35b8
027271-metasys-20120716A-bri,27271,0,metasys-20120716A-bri,20120716,20120716,20120716/027271~A-M-pyramid.tiff,1343883596,2d8fd5478488085a32f22d0994ab353f
019433-metasys-20120716A-bri,19433,0,metasys-20120716A-bri,20120716,20120716,20120716/019433~A-M-pyramid.tiff,1343881937,e3ae79b20a1196109d91cfe13eb0395b
046946-metasys-20120716-bri,46946,0,metasys-20120716-bri,20120716,20120716,20120716/046946-M-pyramid.tiff,1343887154,8c53ab85a7cc3bd55e79ca66072989d9
2208-metasys-20120716-bri,2208,0,metasys-20120716-bri,20120716,20120716,20120716/2208-M-pyramid.tiff,1343892813,34f3bac1b7adfa5fba56f290254fd4f2
029056-metasys-20120716-bri,29056,0,metasys-20120716-bri,20120716,20120716,20120716/029056-M-pyramid.tiff,1343883899,31a5a72ae08c6ecb79bd6460fcb59409
029056-metasys-20120716A-bri,29056,0,metasys-20120716A-bri,20120716,20120716,20120716/029056~A-M-pyramid.tiff,1343883999,d02ac3d3a0a46ad7dceb4b66aeb7acdc
2841-metasys-20120716-bri,2841,0,metasys-20120716-bri,20120716,20120716,20120716/2841-M-pyramid.tiff,1343893265,8fb3857e96d892670ad76dd566ee603c
040165-metasys-20120716A-bri,40165,0,metasys-20120716A-bri,20120716,20120716,20120716/040165~A-M-pyramid.tiff,1343885252,64be19700c8f574ca397edc404966bd6
058860-metasys-20120716-bri,58860,0,metasys-20120716-bri,20120716,20120716,20120716/058860-M-pyramid.tiff,1343890718,2a47fa092045b73cf50c5f1dd7a8fa4d
029752-metasys-20120716A-bri,29752,0,metasys-20120716A-bri,20120716,20120716,20120716/029752~A-M-pyramid.tiff,1343884200,442de09060fa2a3237f7907276598ee1
2489-metasys-20120716A-bri,2489,0,metasys-20120716A-bri,20120716,20120716,20120716/2489~A-M-pyramid.tiff,1343893145,cecb290f959dae029a09b742de92c4ce
017056-metasys-20120716A-bri,17056,0,metasys-20120716A-bri,20120716,20120716,20120716/017056~A-M-pyramid.tiff,1343881510,957f12b5f2bd47f6bc62f77e85d63cdb
062088-metasys-20120716A-bri,62088,0,metasys-20120716A-bri,20120716,20120716,20120716/062088~A-M-pyramid.tiff,1343891417,3e4f98ce413562cfc551eb24198c636f
022289-metasys-20120716-bri,22289,0,metasys-20120716-bri,20120716,20120716,20120716/022289-M-pyramid.tiff,1343882462,0bff6f9d9ec2a2858b640f8f5319dbb4
023563-metasys-20120716-bri,23563,0,metasys-20120716-bri,20120716,20120716,20120716/023563-M-pyramid.tiff,1343882672,c51e5b16a68770c8306df5e4b900ed69
045637-metasys-20120716A-bri,45637,0,metasys-20120716A-bri,20120716,20120716,20120716/045637~A-M-pyramid.tiff,1343886665,c0d3fc500b8364d621a50317d4aed632
058195-metasys-20120716A-bri,58195,0,metasys-20120716A-bri,20120716,20120716,20120716/058195~A-M-pyramid.tiff,1343890432,dfadbb36de05668ee33bcd0a242b6a0e
010597-metasys-20120716A-bri,10597,0,metasys-20120716A-bri,20120716,20120716,20120716/010597~A-M-pyramid.tiff,1343878815,3b987904912df3bf48d96308cc5a4e4c
039556-metasys-20120716-bri,39556,0,metasys-20120716-bri,20120716,20120716,20120716/039556-M-pyramid.tiff,1343884929,af84f9753b7e76c7e6a73fc7f9000d0e
022080-metasys-20120716A-bri,22080,0,metasys-20120716A-bri,20120716,20120716,20120716/022080~A-M-pyramid.tiff,1343882361,b43903e3d0d05e55cecc75e36bf29e8c
016854-metasys-20120716A-bri,16854,0,metasys-20120716A-bri,20120716,20120716,20120716/016854~A-M-pyramid.tiff,1343881295,9373078f00862efc607bc4a64c22cd8f
047406-metasys-20120716A-bri,47406,0,metasys-20120716A-bri,20120716,20120716,20120716/047406~A-M-pyramid.tiff,1343887489,e900bc558a6c37d2e7083b6080c3f040
029752-metasys-20120716-bri,29752,0,metasys-20120716-bri,20120716,20120716,20120716/029752-M-pyramid.tiff,1343884099,59999ab6562111a1e35021d1f34fe0ac
010117-metasys-20120716A-bri,10117,0,metasys-20120716A-bri,20120716,20120716,20120716/010117~A-M-pyramid.tiff,1343878601,1d94c377c30f44beb3cde40d3672d044
021850-metasys-20120716A-bri,21850,0,metasys-20120716A-bri,20120716,20120716,20120716/021850~A-M-pyramid.tiff,1343882146,7b9fb2d5fcf13f9471d704fdad7d0ecb
040837-metasys-20120716-bri,40837,0,metasys-20120716-bri,20120716,20120716,20120716/040837-M-pyramid.tiff,1343885352,de480d1c4e07491477032ac980a2c4e9
7922-metasys-20120716A-bri,7922,0,metasys-20120716A-bri,20120716,20120716,20120716/7922~A-M-pyramid.tiff,1343895093,53c9320e078672809da5e3dabe1380e9
058860-metasys-20120716A-bri,58860,0,metasys-20120716A-bri,20120716,20120716,20120716/058860~A-M-pyramid.tiff,1343890815,f63d7928eb00d2ae50fca1e8dc9ce518
015828-metasys-20120716-bri,15828,0,metasys-20120716-bri,20120716,20120716,20120716/015828-M-pyramid.tiff,1343880749,bf918284c100850a4b056801f0bea93b
050194-metasys-20120716A-bri,50194,0,metasys-20120716A-bri,20120716,20120716,20120716/050194~A-M-pyramid.tiff,1343888585,b5a909d89c98628ac56f3aef837800bd
056789-metasys-20120716A-bri,56789,0,metasys-20120716A-bri,20120716,20120716,20120716/056789~A-M-pyramid.tiff,1343889324,c0b0d88b4a9832b5f816857e23372193
5011-metasys-20120716-bri,5011,0,metasys-20120716-bri,20120716,20120716,20120716/5011-M-pyramid.tiff,1343893499,083e7bab4f7a777a5841d885b607b7ff
062915-metasys-20120716-bri,62915,0,metasys-20120716-bri,20120716,20120716,20120716/062915-M-pyramid.tiff,1343891737,001cfd52f1c894a579ba5c1304ffbf80
012449-metasys-20120716A-bri,12449,0,metasys-20120716A-bri,20120716,20120716,20120716/012449~A-M-pyramid.tiff,1343879358,fcf144ce3ce219402e7fdf278e2a4700
019433-metasys-20120716-bri,19433,0,metasys-20120716-bri,20120716,20120716,20120716/019433-M-pyramid.tiff,1343881834,0fc6f21829d53bad6c0d2638bfbb4a1e
022080-metasys-20120716-bri,22080,0,metasys-20120716-bri,20120716,20120716,20120716/022080-M-pyramid.tiff,1343882252,8d2624956587e3a563b3cd6a0fa76fb6
6437-metasys-20120716-bri,6437,0,metasys-20120716-bri,20120716,20120716,20120716/6437-M-pyramid.tiff,1343894194,c557bfbc941ae9ff18590f5ca42b7e22
016057-metasys-20120716A-bri,16057,0,metasys-20120716A-bri,20120716,20120716,20120716/016057~A-M-pyramid.tiff,1343881075,b713336aa378c211d3349768fbd3dfc0
058546-metasys-20120716A-bri,58546,0,metasys-20120716A-bri,20120716,20120716,20120716/058546~A-M-pyramid.tiff,1343890624,3b4fffd3d85f43f76e5485c86d610b51
9831-metasys-20120716-bri,9831,0,metasys-20120716-bri,20120716,20120716,20120716/9831-M-pyramid.tiff,1343895751,b890d00cf4adb87569d82246cae80647
6453-metasys-20120716-bri,6453,0,metasys-20120716-bri,20120716,20120716,20120716/6453-M-pyramid.tiff,1343894448,92dcf9c4c27dcc42f3d2c5d4ca1e8aaa
055812-metasys-20120716-bri,55812,0,metasys-20120716-bri,20120716,20120716,20120716/055812-M-pyramid.tiff,1343888949,89ce4bab1a573e64bb492f2d466b66f9
047406-metasys-20120716-bri,47406,0,metasys-20120716-bri,20120716,20120716,20120716/047406-M-pyramid.tiff,1343887357,037f44d0282f3e709214993642b0fd81
062915-metasys-20120716A-bri,62915,0,metasys-20120716A-bri,20120716,20120716,20120716/062915~A-M-pyramid.tiff,1343891844,9432c8301602ad600d4691ce4e5e3b7f
6030-metasys-20120716-bri,6030,0,metasys-20120716-bri,20120716,20120716,20120716/6030-M-pyramid.tiff,1343893716,b64ba19ec25c16aab413d1f744e5a47f
028154-metasys-20120716-bri,28154,0,metasys-20120716-bri,20120716,20120716,20120716/028154-M-pyramid.tiff,1343883699,c6be30152d7187d49502c79e475b4a90
047606-metasys-20120716A-bri,47606,0,metasys-20120716A-bri,20120716,20120716,20120716/047606~A-M-pyramid.tiff,1343887706,e8e9f7f9d4d5fe1521d3c12184b2b779
024606-metasys-20120716-bri,24606,0,metasys-20120716-bri,20120716,20120716,20120716/024606-M-pyramid.tiff,1343882889,e76c660f71592e975c4b31c1ee778d27
010116-metasys-20120716A-bri,10116,0,metasys-20120716A-bri,20120716,20120716,20120716/010116~A-M-pyramid.tiff,1343878386,a2ba4daf8dabb2dea78fd9c916f97ede
012449-metasys-20120716-bri,12449,0,metasys-20120716-bri,20120716,20120716,20120716/012449-M-pyramid.tiff,1343879246,b76772744aa22caff45257ac95bab10f
014243-metasys-20120716A-bri,14243,0,metasys-20120716A-bri,20120716,20120716,20120716/014243~A-M-pyramid.tiff,1343879991,8352b2841d48e52d2481eb7787231550
045598-metasys-20120716A-bri,45598,0,metasys-20120716A-bri,20120716,20120716,20120716/045598~A-M-pyramid.tiff,1343886272,ce9412e289e24773f3ec1816f4140e53
063418-metasys-20120716A-bri,63418,0,metasys-20120716A-bri,20120716,20120716,20120716/063418~A-M-pyramid.tiff,1343892066,9152984f8d31f895b24f9f349cba83ab
045630-metasys-20120716A-bri,45630,0,metasys-20120716A-bri,20120716,20120716,20120716/045630~A-M-pyramid.tiff,1343886466,0e79dcb6e07e14dfd55c5b91bab2254d
6436-metasys-20120716-bri,6436,0,metasys-20120716-bri,20120716,20120716,20120716/6436-M-pyramid.tiff,1343893949,a6c75cef962a1cce9b5b830a86bac579
013349-metasys-20120716-bri,13349,0,metasys-20120716-bri,20120716,20120716,20120716/013349-M-pyramid.tiff,1343879675,5b9a3785c52c005b9cd9a7e86cd0217a
027271-metasys-20120716-bri,27271,0,metasys-20120716-bri,20120716,20120716,20120716/027271-M-pyramid.tiff,1343883496,0a7a0f59dca334840cf6882b77877347
8532-metasys-20120716-bri,8532,0,metasys-20120716-bri,20120716,20120716,20120716/8532-M-pyramid.tiff,1343895226,52fecf8e1565201e85b4d594db2e9a94
045637-metasys-20120716-bri,45637,0,metasys-20120716-bri,20120716,20120716,20120716/045637-M-pyramid.tiff,1343886565,3e868610bfc5fe6da9002e1852ef2d25
014243-metasys-20120716-bri,14243,0,metasys-20120716-bri,20120716,20120716,20120716/014243-M-pyramid.tiff,1343879889,7c71399baa001730f446184a1590f959
010597-metasys-20120716-bri,10597,0,metasys-20120716-bri,20120716,20120716,20120716/010597-M-pyramid.tiff,1343878705,8f8175169ff5ee3c59bd973451bbea9a
059438-metasys-20120716-bri,59438,0,metasys-20120716-bri,20120716,20120716,20120716/059438-M-pyramid.tiff,1343890911,5028f0d3a5a534c7eea6d25524f643e0
041298-metasys-20120716A-bri,41298,0,metasys-20120716A-bri,20120716,20120716,20120716/041298~A-M-pyramid.tiff,1343885652,5181f6f3e6843fc285a7d10a0631571c
010116-metasys-20120716-bri,10116,0,metasys-20120716-bri,20120716,20120716,20120716/010116-M-pyramid.tiff,1343878285,71416415b45089316576ac93ff6a9933
046946-metasys-20120716A-bri,46946,0,metasys-20120716A-bri,20120716,20120716,20120716/046946~A-M-pyramid.tiff,1343887254,bfbefe219f3d8c9a6b668af7d9d76b73
036298-metasys-20120716A-bri,36298,0,metasys-20120716A-bri,20120716,20120716,20120716/036298~A-M-pyramid.tiff,1343884612,d9796b70173498fb00468ee8b78001ef
015828-metasys-20120716A-bri,15828,0,metasys-20120716A-bri,20120716,20120716,20120716/015828~A-M-pyramid.tiff,1343880854,18bb8b87430b79c77d19244f5a5c28dd
054815-metasys-20120716A-bri,54815,0,metasys-20120716A-bri,20120716,20120716,20120716/054815~A-M-pyramid.tiff,1343888830,f467945c3d56b7dd6c48b600ddf8dec2
038174-metasys-20120716A-bri,38174,0,metasys-20120716A-bri,20120716,20120716,20120716/038174~A-M-pyramid.tiff,1343884819,529e55b0129b2dd12c9518b76c12702f
045223-metasys-20120716-bri,45223,0,metasys-20120716-bri,20120716,20120716,20120716/045223-M-pyramid.tiff,1343885968,c23edaa743e382c5863679beac615123
026663-metasys-20120716-bri,26663,0,metasys-20120716-bri,20120716,20120716,20120716/026663-M-pyramid.tiff,1343883088,cfd6449527c907783705c083a118c909
6436-metasys-20120716A-bri,6436,0,metasys-20120716A-bri,20120716,20120716,20120716/6436~A-M-pyramid.tiff,1343894063,997326a7bbcd9e86804c45fa25e6c02a
056794-metasys-20120716A-bri,56794,0,metasys-20120716A-bri,20120716,20120716,20120716/056794~A-M-pyramid.tiff,1343889559,aaac6c8246ac3fbd18508f6685431081
038174-metasys-20120716-bri,38174,0,metasys-20120716-bri,20120716,20120716,20120716/038174-M-pyramid.tiff,1343884712,3759ad187f23d0023a412200a0fb72b2
024606-metasys-20120716A-bri,24606,0,metasys-20120716A-bri,20120716,20120716,20120716/024606~A-M-pyramid.tiff,1343882991,3c1389f4503904e8691fe3d92fb51a3b
054815-metasys-20120716-bri,54815,0,metasys-20120716-bri,20120716,20120716,20120716/054815-M-pyramid.tiff,1343888700,4e9d1f59152a483019e2ac713b652fd8
050194-metasys-20120716-bri,50194,0,metasys-20120716-bri,20120716,20120716,20120716/050194-M-pyramid.tiff,1343888475,a438e1d5d7f1ec422e5e728988dd700f
058546-metasys-20120716-bri,58546,0,metasys-20120716-bri,20120716,20120716,20120716/058546-M-pyramid.tiff,1343890527,57b542b9a363765beb79d389bae22981
046222-metasys-20120716-bri,46222,0,metasys-20120716-bri,20120716,20120716,20120716/046222-M-pyramid.tiff,1343886763,b706098e3629fee6b273e23954a39b76
1090-metasys-20120716A-bri,1090,0,metasys-20120716A-bri,20120716,20120716,20120716/1090~A-M-pyramid.tiff,1343892500,be4469dd493c197acb74617323a66f43
049741-metasys-20120716-bri,49741,0,metasys-20120716-bri,20120716,20120716,20120716/049741-M-pyramid.tiff,1343888250,b26420364bff1bae3b24df89820b7489
061387-metasys-20120716A-bri,61387,0,metasys-20120716A-bri,20120716,20120716,20120716/061387~A-M-pyramid.tiff,1343891218,1c2e7b551911bc4ad01a59f5224c3291
062469-metasys-20120716A-bri,62469,0,metasys-20120716A-bri,20120716,20120716,20120716/062469~A-M-pyramid.tiff,1343891623,62e85ae7b2368681ed8716094471f3ca
041298-metasys-20120716-bri,41298,0,metasys-20120716-bri,20120716,20120716,20120716/041298-M-pyramid.tiff,1343885546,13d0ab8d6593ccb4991a249bd866f74f
1787-metasys-20120716-bri,1787,0,metasys-20120716-bri,20120716,20120716,20120716/1787-M-pyramid.tiff,1343892604,66da5aa0e6308920fd3422da79aab3a0
9831-metasys-20120716A-bri,9831,0,metasys-20120716A-bri,20120716,20120716,20120716/9831~A-M-pyramid.tiff,1343895908,dce342dbf2182d3581eecbcc037601aa
057067-metasys-20120716A-bri,57067,0,metasys-20120716A-bri,20120716,20120716,20120716/057067~A-M-pyramid.tiff,1343890048,380bcf1ccb28b114ba6e7a0a0a3dd30e
061387-metasys-20120716-bri,61387,0,metasys-20120716-bri,20120716,20120716,20120716/061387-M-pyramid.tiff,1343891116,0a1836a0489d47e48d02f0d3b1cecfb6
055812-metasys-20120716A-bri,55812,0,metasys-20120716A-bri,20120716,20120716,20120716/055812~A-M-pyramid.tiff,1343889056,6bbf1d385d9763f93c5788240d940786
056830-metasys-20120716A-bri,56830,0,metasys-20120716A-bri,20120716,20120716,20120716/056830~A-M-pyramid.tiff,1343889829,679f4ea495bc238613b0c036c8e1f063
026777-metasys-20120716-bri,26777,0,metasys-20120716-bri,20120716,20120716,20120716/026777-M-pyramid.tiff,1343883290,c412cfa7423bf5ae520457afa2d07113
014961-metasys-20120716A-bri,14961,0,metasys-20120716A-bri,20120716,20120716,20120716/014961~A-M-pyramid.tiff,1343880640,782a2ee7ad975c370a13850b095f606e
046222-metasys-20120716A-bri,46222,0,metasys-20120716A-bri,20120716,20120716,20120716/046222~A-M-pyramid.tiff,1343886860,4b4a596d24b6fe483e2a4a76199f5662
065316-metasys-20120716A-bri,65316,0,metasys-20120716A-bri,20120716,20120716,20120716/065316~A-M-pyramid.tiff,1343892283,8853dda94eee77bca1ef83c533b02984
057365-metasys-20120716-bri,57365,0,metasys-20120716-bri,20120716,20120716,20120716/057365-M-pyramid.tiff,1343890145,0a4c6f13d91b4faa5118fec0e90a835d
014662-metasys-20120716A-bri,14662,0,metasys-20120716A-bri,20120716,20120716,20120716/014662~A-M-pyramid.tiff,1343880421,faf9577cda0c7991b8df14b62d287136
2208-metasys-20120716A-bri,2208,0,metasys-20120716A-bri,20120716,20120716,20120716/2208~A-M-pyramid.tiff,1343892922,574a84dab33abd5a28134675f83b33c4
018410-metasys-20120716A-bri,18410,0,metasys-20120716A-bri,20120716,20120716,20120716/018410~A-M-pyramid.tiff,1343881726,4dabca1ce86e02b90ecaa77868737ccc
039556-metasys-20120716A-bri,39556,0,metasys-20120716A-bri,20120716,20120716,20120716/039556~A-M-pyramid.tiff,1343885034,6cd0ccb78eef139108d9b0f1355bbcd2
1090-metasys-20120716-bri,1090,0,metasys-20120716-bri,20120716,20120716,20120716/1090-M-pyramid.tiff,1343892390,89ee07888a855a05fea84665e6e9327e
6030-metasys-20120716A-bri,6030,0,metasys-20120716A-bri,20120716,20120716,20120716/6030~A-M-pyramid.tiff,1343893836,7893847239f2466abb7368d22e70e97a
014488-metasys-20120716-bri,14488,0,metasys-20120716-bri,20120716,20120716,20120716/014488-M-pyramid.tiff,1343880098,86a0f3fa5b243890afb491dde1cff251
014662-metasys-20120716-bri,14662,0,metasys-20120716-bri,20120716,20120716,20120716/014662-M-pyramid.tiff,1343880312,193a8cbcf561379b55c13b457844f775
063418-metasys-20120716-bri,63418,0,metasys-20120716-bri,20120716,20120716,20120716/063418-M-pyramid.tiff,1343891954,62840c9ab01969e621bdb027fa5a28cc
011169-metasys-20120716-bri,11169,0,metasys-20120716-bri,20120716,20120716,20120716/011169-M-pyramid.tiff,1343879029,ae44908c135e5e08e4e40af2a36b73d1
048944-metasys-20120716A-bri,48944,0,metasys-20120716A-bri,20120716,20120716,20120716/048944~A-M-pyramid.tiff,1343887913,44b7d0a3ce784c716142d60d9122ce85
042573-metasys-20120716-bri,42573,0,metasys-20120716-bri,20120716,20120716,20120716/042573-M-pyramid.tiff,1343885761,8c3510d054d2e5f363aa61fcb0295d2e
016057-metasys-20120716-bri,16057,0,metasys-20120716-bri,20120716,20120716,20120716/016057-M-pyramid.tiff,1343880965,38d665b9414b8638fe26e3149ed9f9c0
7083-metasys-20120716A-bri,7083,0,metasys-20120716A-bri,20120716,20120716,20120716/7083~A-M-pyramid.tiff,1343894827,fdc0000cdea0cfa0017147135924f165
